wikidata_id,wikidata_name,wikidata_qid,wikidata_city,wikidata_country,apify_id,apify_name,apify_rating,apify_city,apify_country,apify_gpid,distance_meters
9edf6f95-1196-4fda-ae87-68a0b21b8ae9,"Piratini palace",Q732922,"Porto Alegre","Brazil",824c9252-c08c-421d-84f8-be6a8d574f69,"Palácio Piratini",4.6,"Porto Alegre","Brazil",ChIJEZMSPwV5GZURe04s0LhJ788,24
870427b7-655c-4df0-af13-4d8e45e9d9be,"Plaza de toros de las Arenas",Q548566,"La Nova Esquerra de l'Eixample","Spain",93d72a39-55e4-4d73-8983-3522123f2a7c,"Viewpoint",4.5,"Barcelona","Spain",ChIJGyfi7kejpBIRipGo79XgmdM,41
60450070-f20f-4471-b40a-118f8ddabf94,"Plummer-Motz School",Q23035423,"Falmouth","United States",17086505-9a9f-45b5-afa2-ad642c18fa36,"Plummer-Motz Elementary School",,"Falmouth","United States",ChIJxcULIaWEskwRoJkysscZuQA,57
e53e1e5d-6e2e-433d-ac96-dcc8f34fc6df,"Poblenou Cemetery",Q5668717,"Barcelona","Spain",b891ce07-1734-459f-a08a-55883da886eb,"Cementiri del Poblenou",4.5,"Barcelona","Spain",ChIJYYt87BSjpBIRpYjzakNOfnE,74
34d35a25-34b6-482d-8a14-34ae127b781a,"Pont Neuf",Q335277,"","",82514ef6-48e4-45e9-9bfc-e311c7bfedbe,"Jacques De Molay (Knight Templar) Memorial",4.3,"Paris","France",ChIJXa_GkSBu5kcRdUt2zuuQoi8,102
8064a62c-9be4-48cf-8171-923a2023ac30,"Pont-Noyelle Communal Cemetery",Q2522470,"Pont-Noyelles","France",a0197c41-8ad1-472a-aa33-1a831ea24629,"Cimetière de Pont-Noyelles",,"Pont-Noyelles","France",ChIJafR6586J50cRbrWLOTpBfcQ,10
4610126a-6b25-4665-97f2-538c7ae35d85,"Portcullis House",Q1757027,"City of Westminster","United Kingdom",e49021f8-c647-4bcd-8a9a-4c8d4e56bdf2,"Big Ben",4.6,"London","United Kingdom",ChIJ2dGMjMMEdkgRqVqkuXQkj7c,70
7409135d-ab52-4d10-935d-8f2961ee30dc,"Portuguese-Israelic graveyard, The Hague",Q2579155,"The Hague","Netherlands",b8ed909a-86ff-4488-a5cd-27e6dcc9a41a,"Jewish Cemetery",4.1,"The Hague","Netherlands",ChIJVVVV0TS3xUcRZUupZVSk48U,88
704a0ebf-cafc-42c2-9aec-8d11452181f0,"Postgebäude Residenzstraße 24",Q106676773,"Berlin","Germany",7f8bc9d6-6a5e-42d5-a751-14b5273da283,"Postbank Filiale",3.7,"Berlin","Germany",ChIJ3-LE_slTqEcR6z0yt--Khkc,7
6463a57b-b0de-4654-8cfc-b9d4edf88400,"Prédio na Avenida António Augusto de Aguiar, 100",Q98962548,"Avenidas Novas","Portugal",76df421f-8af3-47fc-b70b-7ade76c5662f,"Apartment",,"Lisbon","Portugal",ChIJJ8aXYwAzGQ0RtyOVCQP8fUE,35
6697dc5a-94e8-42c9-b292-c16eb4c09d8e,"Presbítero Matias Maestro",Q3776989,"Lima","Peru",6ea44980-c4b9-47ce-99e5-53f56c48dddc,"Cementerio Memorial Park Presbítero Matías Maestro",4.4,"Lima","Peru",ChIJTVDAXQDGBZER_1uEDJzszjI,138
a0e74299-658b-42a8-8135-5f7bb5ad8627,"Presidential Mansion",Q2629065,"Athens Municipality","Greece",1b8c8f27-3ee5-455c-84e7-749166edc289,"Presidential Palace",,"Athens","Greece",ChIJB1NTaEC9oRQR4SqRH6r2b3U,65
98ae29a4-515b-4fc5-a3ac-5256232f5c9d,"Presidential Palace",Q608932,"Warsaw","Poland",d9cc5fbe-e27d-4367-b7b0-1a7b046ddec1,"Carmelite Church, Warsaw",4.7,"Warsaw","Poland",ChIJ_eImPWfMHkcRwYpuqx3kq_0,76
7a9421a2-3eb0-4381-86e4-f06351bb933a,"Primate's Palace",Q938516,"Bratislava","Slovakia",d0209bdc-041e-44c2-bfb5-32de31d34c78,"Primacial Palace",4.5,"Bratislava","Slovakia",ChIJyQpcGEOJbEcRj7EoTlF5biM,26
887ac7a1-0484-4997-bf6c-5a43e5c7581f,"Prince Eugens Waldemarsudde",Q537,"Stockholm","Sweden",79c556b2-6bc9-49e7-b530-f595a12e7d36,"Prins Eugens Waldemarsudde",4.5,"Stockholm","Sweden",ChIJh6za_6eCX0YRVGLFyIsd5fk,69
860c7351-4b54-47f1-9f98-244368b3ef58,"Prince George Hotel",Q11700542,"New York","United States",5e50e7a6-5112-4292-8c94-46ff98ebbb31,"Museum of Sex",4.4,"New York","United States",ChIJR026QqZZwokRgLuHSIZNIKM,101
6471d888-492b-455c-af62-c8f0b31a84d5,"Procuradoria Geral da República",Q10369343,"Federal District","Brazil",e359af98-b932-4b31-b7fc-0d6db627a277,"Prosecution General of the Republic",4.3,"Brasília","Brazil",ChIJF48y3ks7WpMRdw5S3Ir-nCU,50
72be9fc9-96df-4b9d-a3d8-4d41b360bb01,"Prospect Hill School",Q15378626,"Westfield","United States",50c7c6e5-5f55-43ae-ad51-aee0352c7470,"Prospect Hill Apartments LP",3,"Westfield","United States",ChIJp79Qka0f54kR3nyp6RaOFCI,86
9050e4c7-29b7-4ec9-bc6f-8cd64f35ca14,"Protestant Cemetery, Rome",Q1187723,"Rome","Italy",66281d01-222d-409e-99aa-1166c09488d0,"Non-Catholic Cemetery",4.6,"Rome","Italy",ChIJp3EzNCxgLxMRm11PYpmDx4Q,51
a1979cda-e620-4491-aa11-ed15972a4f4c,"Protestant Great Church of Debrecen",Q897459,"Debrecen","Hungary",bc774614-e5a2-4290-9364-49573ba6c852,"Reformed Great Church of Debrecen",4.7,"Debrecen","Hungary",ChIJhU5iFgsOR0cR-8trCnoPlYY,48
672e6633-d055-422b-8079-83e10dc2bf2a,"Q1 Tower",Q125846,"","",a8f124a1-8a7e-41ed-b8c5-6148d51ee87b,"Q1",,"Gold Coast","Australia",ChIJb_xvqQ0FkWsRARVhyRkuPaY,32
b5894020-4a35-4887-bfe4-972e528e589a,"Radio City Music Hall",Q753437,"New York","United States",10fac980-15be-4265-80cd-fca3238c23a0,"Top of The Rock",4.7,"New York","United States",ChIJe7vKMf9YwokRIMYfDz7iF9o,49
8d75201d-848f-481d-82e2-239602d1601f,"Raffles City",Q5359041,"Downtown Core","Singapore",d05fbb22-2c5a-428e-ab73-289c8f013782,"Swissôtel The Stamford Singapore",4.5,"Singapore","Singapore",ChIJfyNkh6YZ2jERjHsd_P-iL_M,38
91637037-8ced-40d9-b03d-afcc43bcb061,"Rahumäe Cemetery",Q3771645,"Tallinn City","Estonia",abe53853-8559-4eec-a7bb-e36efe75b717,"Rahumäe cemetery",4.3,"Tallinn","Estonia",ChIJs5jrKB6VkkYRpGi9afWFuo4,63
8ca4404b-c2a7-4dd7-a590-835612f47719,"Raismes cemetery",Q2753789,"Raismes","France",a04fdf05-4056-4b8b-8672-7bc1701fc5ec,"Cimetière de Raismes centre",1.5,"Raismes","France",ChIJH4CAZXzvwkcRHs2ngcPhocI,99
0692e4c3-b340-462c-bacd-528900e3f49e,"Raleigh Hotel",Q16900941,"Miami Beach","United States",8132d3ab-0765-4dbf-8f86-46c029f888fc,"Kimpton Surfcomber Hotel",4,"Miami Beach","United States",ChIJqVoHd5u02YgREY2u2yRDZWM,105
8220fe66-4e57-4e17-9a3c-8d1e87828f04,"Ramath Orah",Q7289108,"New York","United States",2409a6da-a399-48c6-a958-2b15952de312,"Congregation Ramath Orah",4.5,"New York","United States",ChIJX154ZTv2wokRt5JDBlz9TXg,7
76393bfc-7dc4-4e0f-8e44-6c1b33f72570,"Ransom County Courthouse",Q7293478,"Lisbon","United States",393f9fe1-b12a-4154-8dc2-2792498b330a,"Ransom County Court Clerk",4,"Lisbon","United States",ChIJVagNbTdQzlIRe6Huke0ISmM,44
8d9fefc0-05a7-439a-85a3-405a6996f9df,"Rashtrapati Bhavan",Q677555,"New Delhi district","India",549968c1-e588-4ba7-b4a9-628e77bcc878,"Rashtrapati Bhavan",4.7,"New Delhi","India",ChIJp59vm6niDDkRghyv8FVeooM,42
e2bb389a-4d0a-44b0-b7bb-073af882e865,"Rasos Cemetery",Q340065,"Vilnius","Lithuania",8a3ee3fe-d8d2-44a4-a965-81bc94cdd552,"Rasos Cemetery",4.9,"Vilnius","Lithuania",ChIJoyRoY0iU3UYRz3UvdnSbM2U,55
5f7e2a2d-9a42-4ab5-b571-bdc731471867,"Rathaus Bensberg",Q61896510,"Bergisch Gladbach","Germany",7d89f4d0-59b1-4000-8aea-a3b447ae2382,"Rathaus Bensberg (Technisches Rathaus)",4.3,"Bergisch Gladbach","Germany",ChIJI9R6Tn_XvkcReRg5y8k6xP8,25
6eb4518b-e99b-4966-baba-165eac73e2f0,"Rayevskoye cementry",Q4388168,"Babushkinsky District","Russia",ebe61c5a-e043-4681-bf4c-037852ac779a,"Rayevskoye Kladbishche",4.3,"Moscow","Russia",ChIJrSHzfc42tUYRhcjX3WMIlzY,11
adeb0799-a81b-4258-ad58-6db9af9767f6,"Redipuglia war memorial",Q498934,"Fogliano Redipuglia","Italy",72a8a223-f577-47ee-9ce8-69bafec8e521,"Military Memorial Redipuglia",4.7,"Fogliano Redipuglia","Italy",ChIJf94uE0qme0cR2x9zIqbVeBc,43
8845c69b-d00a-4f9e-b2d1-166f7691aade,"Reichstag",Q151897,"Bezirk Mitte","Germany",be6ea9e5-8443-4cf8-b2fb-9b80d07c92bb,"Reichstag Building",4.7,"Berlin","Germany",ChIJbVDuQcdRqEcR5X3xq9NSG2Q,9
8b32633c-512c-4876-9b5c-782a600962b4,"Reumont Churchyard",Q1969039,"Reumont","France",6f08ad7f-2e9b-4157-9668-bc9af756a074,"Reumont Commonwealth War Graves",4,"Reumont","France",ChIJydVJnJ-bwkcR23MXQC4aiN4,55
7ab14b4d-eed5-4142-aee6-4fb3a7d64641,"Revolutionary Martyrs’ Cemetery",Q910631,"Pyongyang","North Korea",9d3db9aa-df31-466b-afbd-cc6e03582e11,"대성산혁명렬사릉",,"Pyongyang","North Korea",ChIJ6bCYaAD51V8R3pHoI0uHkZU,14
945bc8e4-0ea0-4f53-b7ab-45796417e611,"Rexpoëde cemetery",Q1978786,"Rexpoëde","France",d73cb95e-0883-41e6-b42c-bbbbcf3f63ce,"Cimetière de Rexpoëde",,"Rexpoëde","France",ChIJvU1D3sHt3EcRMr4q7TILw6k,73
9eb67cd3-bb6a-482c-b28a-63097e3b6f88,"Reynolds Building",Q7319632,"Winston-Salem","United States",558b60a2-5fd9-4966-85db-4c458b1bd165,"The Residences at the R.J. Reynolds Building",3.7,"Winston-Salem","United States",ChIJ22hqSUOuU4gRM_I8R_Gvs-Q,76
88eb6733-fa00-40a8-a276-e3a3e1ef1e53,"RheinEnergie Stadion",Q151893,"","",cc4bdcd1-784c-4963-a07c-ffc0708bf2f7,"RheinEnergieSTADION",4.6,"Cologne","Germany",ChIJmYdSO9k6v0cRtX8I_Io0n4M,24
1064a50a-cb6d-4e60-8b38-663357d76017,"Rialto Bridge",Q52505,"","",2cf512bc-a7a8-4322-bc23-0d3368058eca,"Palazzo dei Camerlenghi",4.6,"Venice","Italy",ChIJwztivNuxfkcR4PA_Ck3YPHM,40
c35e028e-25f4-4bdf-8786-660add173cf3,"Ritz Plaza Hotel",Q7336919,"Miami Beach","United States",8132d3ab-0765-4dbf-8f86-46c029f888fc,"Kimpton Surfcomber Hotel",4,"Miami Beach","United States",ChIJqVoHd5u02YgREY2u2yRDZWM,90
8f48a81c-c68b-4714-9021-11ed96c3a7ed,"Rock and Roll Hall of Fame",Q179191,"Cleveland","United States",c44ce611-9c10-4dc7-965b-1071376db82a,"Rock & Roll Hall of Fame",4.6,"Cleveland","United States",ChIJHZLHDYPwMIgRXxZaKR6dG5c,22
cf9e4875-357c-47f2-b482-3a4f6078ba52,"Rockefeller Center",Q11277,"New York","United States",10fac980-15be-4265-80cd-fca3238c23a0,"Top of The Rock",4.7,"New York","United States",ChIJe7vKMf9YwokRIMYfDz7iF9o,85
9df309cd-5e6f-4d6b-9a64-5c86c43949c0,"Rodez Cathedral",Q2942292,"Rodez","France",09345581-8910-4446-b7e9-37b699882fa8,"Cathédrale Notre-Dame de l'Assomption de Rodez",4.6,"Rodez","France",ChIJ6XnZE6J9shIRTu1d_YbGxzE,31
8f557852-72a1-45be-a63e-5aaa6c43ca17,"Roger Gaudry Building",Q69895960,"Côte-des-Neiges–Notre-Dame-de-Grâce","Canada",28702cdd-5f4d-47b8-ae00-991df19c0d32,"Pavillon Roger-Gaudry",,"Montreal","Canada",ChIJESksKI0ZyUwR6-rqxsR4E0M,110
66521729-f78f-4f37-a3b8-2b8d404d1212,"Rogers Centre",Q76318,"Toronto","Canada",31591559-4ecb-4af0-9521-89f28a18318b,"Rogers Centre",4.5,"Toronto","Canada",ChIJUUpqttc0K4gRBRQL_vayEOI,36
8d5fe55f-059d-49ca-9a03-0ba524cb0861,"Röm.-kath. Pfarrkirche zum Heiligen Nikolaus in Westendorf, Tyrol",Q2083291,"Westendorf","Austria",8b8e92ab-9862-4c71-9fc6-f39427825367,"St. Nikolaus",5,"Westendorf","Austria",ChIJrfjOtfhLdkcRf237wN02Lm0,14
aa96e0b3-00d9-4550-8aa0-8d1dfd3baf33,"Roma Termini railway station",Q754485,"Rome","Italy",e1b51f75-9437-4ce2-a25b-022ca8f319f1,"Roma Termini",3.8,"Rome","Italy",ChIJ7__AOaRhLxMRlKlh8r59MKQ,74
77da9c47-cd5b-4ef5-827c-fe117dfdf95d,"Roman Catholic cemetery Oudewater",Q2024975,"Oudewater","Netherlands",6c61e561-d562-484c-b489-e6a10e7db560,"Begraafplaats Oudewater",5,"Oudewater","Netherlands",ChIJHyUDmTt5xkcRAdFMnrIDt_Y,49
8adb4ea2-92dc-4f2b-b84b-f9838df09972,"Roncq cemetery",Q2707859,"Roncq","France",9a9770ec-fafc-49b1-a5db-9b215444a17f,"Cimetière de Roncq",2.5,"Roncq","France",ChIJU1xdoYMuw0cRMxGd5WRIzNE,111
6014eb1f-bac0-4c5b-9d70-ac3f73565ed2,"Rosenbad",Q744615,"Stockholm","Sweden",5d336c0f-bbb3-4914-bb58-497e9317c199,"Rosenbad",,"Stockholm","Sweden",ChIJAXBMEl-dX0YRMjFh9tnH9SM,105
a0970325-e7c0-4d38-8c6f-47301e91da61,"Rosignano Marittimo cemetery",Q3676937,"Rosignano Marittimo","Italy",6779215e-36e3-4521-8cda-deb21b243dfd,"Cimitero di Rosignano",3,"Rosignano Marittimo","Italy",ChIJB5kLb2771RIRfVCOKmw_Yz4,56
a8c85e84-4f3b-47a6-adb5-919b3eb2a0ed,"Rotes Rathaus",Q155210,"","",6f346de8-7943-44c7-8c34-5e08d7e9868f,"Red City Hall",4.5,"Berlin","Germany",ChIJY6TmWyBOqEcRHu9XLGnEmqY,51
5d65108e-9797-4477-89e0-c6436f16e0f7,"Royal Burial Ground",Q6677705,"Berkshire","United Kingdom",7d50a2b9-ddee-4c11-b4af-31076a9503d4,"The Royal Mausoleum",4.1,"Windsor","United Kingdom",ChIJqTV2MpV7dkgRIcyDQOBzFVc,32
b072320b-70e4-4516-a5d3-bb5cdeaeb285,"Royal Chapel of Granada",Q429192,"Granada","Spain",cfbfdca6-f1ef-4c55-8b62-e9bdee76df47,"Royal Chapel of Granada",4.6,"Granada","Spain",ChIJJT_b_778cQ0RmwUjKxl7yWM,64
a242146a-62d3-44d4-9cde-82abc63fb111,"Royal Étrier belge",Q21882757,"City of Brussels","Belgium",4f3df514-9ec0-4bcc-aa47-3bab040fe7c3,"Royal Etrier Belge",4.1,"Brussels","Belgium",ChIJV6Cq1SHFw0cRP48uli7ZtEA,27
b8f69394-ebb0-4c33-a883-7a757c81a8d1,"Royal Exchange",Q1241240,"London","United Kingdom",0f166c65-2794-4522-b04e-91243f112258,"Hispania",4.5,"London","United Kingdom",ChIJW7d2YlMDdkgR6xp0JHq_DP4,87
33bfd4d0-7ede-4712-b8fb-f8699f9d4844,"Royal Palace of Amsterdam",Q1056152,"","",82cff8c3-5501-4870-b3d6-fd6dd0baeac0,"KANKUL",5,"Amsterdam","Netherlands",ChIJhRY3p7AJxkcRRU2OA4ftik0,102
7dd6e4ea-1586-42e5-83bb-f1e1ea342c9b,"Royal Palace of Brussels",Q635307,"City of Brussels","Belgium",feaa12d5-041d-4a2b-abf5-5e9c754d93fc,"Royal Palace of Brussels",4.5,"Brussels","Belgium",ChIJg1inSYHEw0cRPXqckguLZjM,40
6295efba-88fb-4f73-9e88-ad747e931804,"Royal Palace of Milan",Q51105,"Milan","Italy",77962f32-43fb-4474-9f1f-57d626698575,"Palazzo Reale di Milano",4.6,"Milan","Italy",ChIJoXV1xa7GhkcRgWMIumOeV90,9
80577f0f-afe7-40c6-aa28-7b913c6e0b6f,"Royal Palace, Oslo",Q863932,"Oslo Municipality","Norway",b2d66fe5-3806-4dbf-bd03-876bd0069a67,"The Royal Palace",4.5,"Oslo","Norway",ChIJezW6eddtQUYRHFnCrMk4cGc,26
5f107b7a-4313-4132-b2a0-85c65a59e1d2,"Royal Swedish Academy of Sciences",Q191583,"","",7d483852-7072-49e6-ba5e-9fd5f66b2626,"Royal Swedish Academy",4.4,"Stockholm","Sweden",ChIJI_Y3RAadX0YRzExGe4-lFWM,22
35129532-e0ab-415f-9b9b-5b40ce2a98e1,"Royal Theatre of La Monnaie",Q551479,"City of Brussels","Belgium",ae5283cc-a991-45f7-a7c8-2c8f3e15a6a9,"Belga Queen",4.2,"Brussels","Belgium",ChIJecPS44DDw0cRX0RPlDo6eO4,96
8e80c880-dfe1-4ea0-91c4-efaa4e7a85f7,"Royal Tombs of the Joseon Dynasty",Q495276,"Gyeonggi Province","South Korea",533cae1a-123d-4de2-97e6-bb499aa31208,"Jangneung (Tomb of King Danjong)",4.4,"Yeongwol-gun","South Korea",ChIJuV144oTCYzURLermB9ffejs,28
8185a1a9-245a-4ad8-a8bf-3a2741789794,"Rubenshuis",Q775644,"Antwerp","Belgium",d3615d60-77b1-4806-a96a-b12e20e33e29,"Rubenshuis",4.4,"Antwerp","Belgium",ChIJC-2isfv2w0cR8aYEwRScq4s,72
aaae6904-c388-4708-ba7c-f6763fa6a656,"Rubrouck churchyard",Q3278876,"Rubrouck","France",df9abda8-e4e5-498a-a5e8-16aba14cae3c,"Kerkhof van Rubroek",5,"Rubrouck","France",ChIJ9UpQ6Lbw3EcRa5JQBfxR7CY,1
6d74a32d-fca1-4510-be49-c4852e433f33,"Rüngsdorf Cemetery",Q1296360,"Bad Godesberg","Germany",f7ed888c-c76f-42bd-bbfe-fdfa78e02dbc,"Rüngsdorf Cemetery",4.5,"Bonn","Germany",ChIJMd7ar0PkvkcRgXIDOYOrM0Y,46
7e9c5b30-bd89-49a9-8b0d-7fb71399a075,"Russian Museum",Q211043,"","",fd7e0995-a243-4eb3-9378-c792b09abbee,"The State Russian Museum, Mikhailovsky Palace",4.8,"St Petersburg","Russia",ChIJhWsRwA4xlkYRVVQ7duuOte0,7
94cb0633-13ff-4cce-9d2f-be4cb7f93d34,"Russischer Friedhof auf dem Neroberg",Q2972680,"Wiesbaden","Germany",869da011-4de0-4e5a-92ed-287315fe7b96,"Russian Cemetery Wiesbaden",4.3,"Wiesbaden","Germany",ChIJsR0SvIC-vUcR8pEh-KSYOCY,20
dbc213e0-edd8-416e-b78e-accdcd01b746,"S.A.I. Catedral Metropolitana de la Encarnación",Q5419362,"Granada","Spain",cfbfdca6-f1ef-4c55-8b62-e9bdee76df47,"Royal Chapel of Granada",4.6,"Granada","Spain",ChIJJT_b_778cQ0RmwUjKxl7yWM,64
f068f768-bb47-4411-aa42-be75e8f4f8e5,"Sacré-Cœur",Q28785,"","",58884e03-f503-41e1-849b-1ac4cb241316,"Overlook of Paris",4.6,"Paris","France",ChIJV-oEDbZv5kcRciSi_eVZIgE,115
64696a22-b49b-477c-8cc0-ab0d881e91aa,"Saint Germain-en-Laye Old Communal Cemetery",Q2972488,"Saint-Germain-en-Laye","France",7d98cdbe-d118-47fa-8275-e161cb4b7887,"Cimetière ancien de Saint Germain en Laye",4,"Saint-Germain-en-Laye","France",ChIJcRbuWACJ5kcRWDU1P3cS1MQ,57
738a807a-fdff-4958-8ee5-35ab9a091ce8,"Saint Joseph and Our Lady of Lourdes Church",Q16540235,"Naples","Italy",8fa5d101-3253-4201-9f84-8f08222746c3,"Parrocchia di San Giuseppe e Madonna di Lourdes",4.6,"Naples","Italy",ChIJg2Or2binOxMR-VSN8rMDsFE,9
64fe7c7a-fe86-4da2-8cf1-e32ee000fc52,"Saint Petersburg Mosque",Q281900,"Petrogradsky District","Russia",6509439d-f295-4eae-9cef-a92e3ece99e3,"Sankt-Peterburgskaya Sobornaya Mechet'",4.7,"St Petersburg","Russia",ChIJxe1TeWkxlkYR2VVS7qIRzJQ,9
b07cc309-b603-4f43-b547-3425432a6913,"Saint Virgilius in Rattenberg",Q1703634,"Rattenberg","Austria",0c896bd7-f20c-4470-a25c-4a092cd9df40,"Pfarrkirche hl. Virgil",4.8,"Rattenberg","Austria",ChIJe5jbHGfTd0cRxH_r2dN57zI,7
852efff9-73e6-4262-8af2-3caafd3f22eb,"Saint-Malo Cathedral",Q2385003,"Saint-Malo","France",307f418e-b308-43f8-87cb-3c9633d12c9d,"Saint-Vincent Cathedral of Saint-Malo",4.5,"Saint-Malo","France",ChIJwzk6FxCBDkgRpwQgWN8v2Ns,41
a6783c6e-48dc-4a71-9b16-8e9521a0ab5a,"Saint-Sylvestre-Cappel cemetery",Q2296542,"Saint-Sylvestre-Cappel","France",d177ae27-121c-41c8-afcc-dc8078aff0a6,"Cimetière de Saint-Sylvestre-Cappel",,"Saint-Sylvestre-Cappel","France",ChIJ482v_qrn3EcR3Sx-NHwXYBg,10
b85b8e9f-af3c-4730-bb03-f00b3c32427e,"Sainte-Clotilde Church",Q1514062,"Paris","France",aeee4b21-91d8-4215-acfd-3f992a2283a2,"Gallery ""In Camera""",4.3,"Paris","France",ChIJvZkCjQ9u5kcRqqGQtEoDACI,109
4f8c9395-400d-4a91-8e2c-4a870c42e6d1,"Saints Innocents Cemetery",Q1092104,"Paris","France",f2d40157-20de-4346-9e30-6f5e880a16ae,"Invader PA_720",5,"Paris","France",ChIJ0wlmcQBv5kcRYaw3GP4fCoE,49
73558e86-2877-4f5f-804e-d1e7b13f0501,"Salisbury Cathedral",Q390150,"Salisbury","United Kingdom",714c83c9-520d-4c23-9e49-3c434c30f892,"Salisbury Cathedral",4.7,"Salisbury","United Kingdom",ChIJZfK0JvLrc0gRzhj2wD5Tkcc,37
56dc93c1-b627-441f-a7d1-dbd84d55c025,"Salzburg Cathedral",Q258908,"","",aa821843-9244-49e0-822f-ba6b4e2105ef,"Salzburg Cathedral",4.7,"Salzburg","Austria",ChIJuYYBl2GQdkcRHSa2IHQNv0U,37
61fff27a-806c-492e-9f75-85b2f3c94017,"Samara Choral Synagogue",Q4406390,"Samara","Russia",8e6a0985-5375-486a-87c8-273b1b437eb9,"Синагога",4.2,"Samara Urban Okrug","Russia",ChIJJc_vZBEeZkERFOtPCtnLF8U,19
a76d4227-10b0-4bc5-9b98-13d3ba9f9ac8,"Saméon churchyard",Q2203311,"Saméon","France",035b112f-8614-4e14-b8b5-e4ceeb3e967e,"Cimetière Communal de Saméon",,"Saméon","France",ChIJ4TQhYWfdwkcR86WIXXkJ6fc,121
b678c0b8-b245-46ae-99ff-32ccc4e455eb,"San Crisogono",Q1631638,"Rome","Italy",7cbe3ae6-4e88-4d92-b673-d6409efc79dc,"Osteria Sonnino",4.5,"Rome","Italy",ChIJzwIsIO1hLxMRfZ3FHO5fzuQ,67
81e9e596-1b77-43d3-a1db-fd8a916ba652,"San Giorgio alla Costa",Q3585340,"Florence","Italy",d879b752-4046-42cb-8a5b-a4e34639dd20,"St. George and Holy Spirit at Costa",3.7,"Florence","Italy",ChIJ3_vnUwBTKhMRA0TtS6n0st0,7
5e88072c-7123-47a9-911a-539edb09ed22,"San Giovanni Battista, Highway A11",Q3668767,"Campi Bisenzio","Italy",ee20b74b-5039-4525-b290-0098ee6c4efb,"Chiesa di San Giovanni Battista",4.6,"Campi Bisenzio","Italy",ChIJnU_muSFYKhMRQR6h4RLNQ70,28
8bea3a5d-d910-440c-8e1c-fe47115ff6ee,"San Giovanni Grisostomo, Venice",Q915746,"Venice","Italy",7b41aeda-5eae-4d01-be41-dd13e686c499,"Chiesa di San Giovanni Crisostomo",4.7,"Venice","Italy",ChIJo9dw7tuxfkcRmKyd9jKPIG4,12
449182ae-4202-4f70-8af4-6ab6944200ab,"San José City Hall",Q1109555,"San Jose","United States",b03ea622-4ebb-4ea5-bc7d-01a9819dcb9e,"San Jose City Hall",4.2,"San Jose","United States",ChIJozSGNFnNj4AR44j8HyzgMao,75
a9598417-8b54-45a2-96eb-8a2624824aa9,"San José City Hall Tower",Q133834599,"San Jose","United States",b03ea622-4ebb-4ea5-bc7d-01a9819dcb9e,"San Jose City Hall",4.2,"San Jose","United States",ChIJozSGNFnNj4AR44j8HyzgMao,13
5d8023fd-66ce-4307-899c-3b481fede0ff,"San Maurizio al Monastero Maggiore",Q1255890,"Milan","Italy",55b3884a-091f-453f-9264-18dc73f8629b,"Chiesa di San Maurizio al Monastero Maggiore",4.8,"Milan","Italy",ChIJ42GMgJi5hkcR70ydC_sBD-8,3
a0810f68-873f-4600-9535-1d1cc50d4891,"Sanctuary of Torreciudad",Q1125177,"Secastilla","Spain",53e07458-04cd-41d1-b9c3-1f3b5b660017,"Torreciudad",4.7,"Secastilla","Spain",ChIJjVlH2hCUpxIRx6g9SF-kGKM,23
9bf55398-7b63-4841-b15c-5b60cafd5183,"Sant Cristòfol",Q21604431,"Les Planes d'Hostoles","Spain",9ce29cb6-70ae-489b-a0e2-d383d208b00f,"Parròquia de Sant Cristòfol",4.1,"Les Planes d'Hostoles","Spain",ChIJn_LrLPzNuhIRW1FHWgURxGo,10
3c552519-ee3f-4161-aa12-d7f14e6f1db8,"Sant'Andrea della Valle",Q1631593,"Rome","Italy",7c9bc7ba-2274-4449-9d74-ffbc0c4b51aa,"Basilica di Sant'Andrea della Valle",4.8,"Rome","Italy",ChIJfzGVGk9gLxMRzmWskiCnygQ,61
913ed944-f743-4123-bbfa-14eaebab8638,"Santa Maria dei Miracoli, Venice",Q533680,"Venice","Italy",37207de1-2cc4-4e3d-90e0-c650fcec434e,"Church of Saint Mary of Miracles",4.6,"Venice","Italy",ChIJ62lRTdmxfkcRyvFRIr5As2c,6
97348635-651e-4ac5-a52c-13555926b73f,"Santa Maria dell'Anima",Q2140145,"Rome","Italy",a7d90adf-6502-4bd4-a0df-b0300cabb48a,"Piazza Navona",4.7,"Rome","Italy",ChIJPRydwYNgLxMRSjOCLlYkV6M,119
a4602eea-7cdd-4b6b-a439-ce3b767e6cd2,"Santa Maria della Pace",Q1514683,"Rome","Italy",61d2f20f-3de4-451f-adc4-fc3850e3e5b6,"Church of Santa Maria dell'Anima",4.8,"Rome","Italy",ChIJ8XyrVEVgLxMRGFVwhwmja1Q,58
6e73b9b5-b956-40b2-865b-5f4204ec80fd,"Santa Maria della Quercia, Rome",Q3673906,"Rome","Italy",9c0b9bbc-e243-48f2-9080-757f2924fa29,"Chiesa di S. Maria della Quercia dei Macellai",4.6,"Rome","Italy",ChIJ7QZvCEZgLxMRsjcrAw4Ct40,33
a693f8ba-15ae-4bd7-868b-533f30b9448c,"Santa Maria delle Carceri",Q1714149,"Prato","Italy",78829ca1-5648-4f07-a892-03df5f265920,"Santa Maria delle Carceri, Prato",4.6,"Prato","Italy",ChIJp99T20D2KhMRXa6tudWnzbM,9
